"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"1341","356853","Parus","major","","Great Tit","Frank Holzapfel","Germany","Baden-Württemberg (near  Bietigheim-Bissingen), Stuttgart, Baden-Württemberg","48.9348","9.0709","call, male","//www.xeno-canto.org/356853/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/356853","B","?","2017-02-21"
"1342","356829","Parus","major","major","Great Tit","Cedric Mroczko","France","Montirat, Tarn, Occitanie","44.1633","2.0841","alarm call","//www.xeno-canto.org/356829/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/356829","B","16:20","2017-02-25"
"1343","356564","Parus","major","","Great Tit","Cedric Mroczko","France","Albi, Tarn, Occitanie","43.9086","2.1515","song","//www.xeno-canto.org/356564/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/356564","B","13:55","2017-02-22"
"1344","356563","Parus","major","","Great Tit","Cedric Mroczko","France","Albi, Tarn, Occitanie","43.9086","2.1515","song","//www.xeno-canto.org/356563/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/356563","B","13:55","2017-02-22"
"1345","356543","Parus","major","","Great Tit","Alexandre Moreira","Portugal","Vila Real, Vila Real","41.3032","-7.7467","alarm call","//www.xeno-canto.org/356543/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/356543","B","09:00","2017-02-23"
"1346","356437","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.1386","20.3319","alarm call, call","//www.xeno-canto.org/356437/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/356437","B","09:30","2017-02-21"
"1347","356283","Parus","major","","Great Tit","Krzysztof Deoniziak","Poland","Zwierzyniecki Forest Nature Reserve, Białystok, Podlaskie Voivodeship","53.1132","23.1601","call","//www.xeno-canto.org/356283/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/356283","B","12:30","2017-02-18"
"1348","356008","Parus","major","","Great Tit","Frank Holzapfel","Germany","Naturpark Stromberg-Heuchelberg, Baden-Württemberg","49.0152","8.8804","call, male","//www.xeno-canto.org/356008/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/356008","B","14:20","2017-02-17"
"1349","356007","Parus","major","","Great Tit","Frank Holzapfel","Germany","Naturpark Stromberg-Heuchelberg, Baden-Württemberg","49.011","8.8806","call, male","//www.xeno-canto.org/356007/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/356007","B","13:55","2017-02-17"
"1350","355935","Parus","major","major","Great Tit","Manuel Schweizer","Switzerland","Gampelen, Erlach, Bern","46.9848","7.0496","song","//www.xeno-canto.org/355935/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/355935","B","11:30","2017-02-10"
"1351","355796","Parus","major","","Great Tit","brickegickel","Germany","Hesse (near  Frankfurt am Main), Darmstadt, Hessen","50.1881","8.6854","song","//www.xeno-canto.org/355796/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/355796","B","16:30","2017-02-15"
"1352","355269","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1245","-0.5444","call","//www.xeno-canto.org/355269/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/355269","B","08:58","2017-01-25"
"1353","354639","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Heslerton), North Yorkshire, England","54.1394","-0.5606","call","//www.xeno-canto.org/354639/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/354639","B","08:49","2017-01-18"
"1354","354566","Parus","major","","Great Tit","Frank Holzapfel","Germany","Naturpark Stromberg-Heuchelberg, Baden-Württemberg","49.0125","8.8937","alarm call","//www.xeno-canto.org/354566/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/354566","B","13:30","2017-01-16"
"1355","354549","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1245","-0.5686","call","//www.xeno-canto.org/354549/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/354549","B","08:50","2017-01-17"
"1356","354548","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1245","-0.5686","call","//www.xeno-canto.org/354548/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/354548","B","08:49","2017-01-17"
"1357","354544","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.569","call","//www.xeno-canto.org/354544/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/354544","B","08:20","2017-01-17"
"1358","354483","Parus","major","","Great Tit","Cedric Mroczko","France","Penne, Tarn, Occitanie","44.0869","1.7353","alarm call","//www.xeno-canto.org/354483/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354483","B","14:50","2017-01-22"
"1359","354482","Parus","major","","Great Tit","Cedric Mroczko","France","Penne, Tarn, Occitanie","44.0869","1.7353","alarm call","//www.xeno-canto.org/354482/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354482","B","14:50","2017-01-22"
"1360","354481","Parus","major","","Great Tit","Cedric Mroczko","France","Penne, Tarn, Occitanie","44.0869","1.7353","alarm call","//www.xeno-canto.org/354481/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354481","B","14:50","2017-01-22"
"1361","354478","Parus","major","","Great Tit","Cedric Mroczko","France","Penne, Tarn, Occitanie","44.0862","1.7552","call, male","//www.xeno-canto.org/354478/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354478","B","14:15","2017-01-22"
"1362","354461","Parus","major","","Great Tit","Cedric Mroczko","France","Saint-Marcel-Campes, Tarn, Occitanie","44.0821","2.0215","alarm call","//www.xeno-canto.org/354461/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354461","B","17:45","2017-01-08"
"1363","354444","Parus","major","","Great Tit","Cedric Mroczko","France","Milhars, Tarn, Occitanie","44.1306","1.869","call","//www.xeno-canto.org/354444/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354444","B","15:35","2016-12-18"
"1364","354439","Parus","major","","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0602","1.9512","call","//www.xeno-canto.org/354439/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354439","B","14:00","2016-12-03"
"1365","354355","Parus","major","major","Great Tit","Cedric Mroczko","France","Amarens, Tarn, Occitanie","44.0489","1.9276","alarm call","//www.xeno-canto.org/354355/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354355","B","15:05","2016-10-09"
"1366","354354","Parus","major","","Great Tit","Stanislas Wroza","France","Malzéville, Meurthe-et-Moselle, Grand Est","48.7219","6.2026","alarm call, subsong ?","//www.xeno-canto.org/354354/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354354","B","16:30","2017-02-03"
"1367","354341","Parus","major","","Great Tit","Stanislas Wroza","France","Brin-sur-Seille, Meurthe-et-Moselle, Grand Est","48.7701","6.3331","subsong","//www.xeno-canto.org/354341/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354341","B","10:00","2017-02-04"
"1368","354339","Parus","major","","Great Tit","Stanislas Wroza","France","Brin-sur-Seille, Meurthe-et-Moselle, Grand Est","48.7701","6.3331","alarm call, call","//www.xeno-canto.org/354339/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354339","B","10:00","2017-02-04"
"1369","354003","Parus","major","major","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0599","1.9459","call","//www.xeno-canto.org/354003/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/354003","B","12:00","2016-10-09"
"1370","353997","Parus","major","","Great Tit","Marcin Sołowiej","Poland","Szczecin, zachodniopomorskie","53.4585","14.5392","alarm call, song","//www.xeno-canto.org/353997/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353997","B","09:30","2017-01-13"
"1371","353892","Parus","major","","Great Tit","Frank Holzapfel","Germany","Baden-Württemberg (near  Markgröningen), Stuttgart, Baden-Württemberg","48.9263","9.0763","call","//www.xeno-canto.org/353892/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/353892","B","?","2017-02-01"
"1372","353858","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/353858/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353858","B","?","2017-01-20"
"1373","353857","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/353857/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353857","B","?","2017-01-20"
"1374","353856","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/353856/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353856","B","?","2017-01-20"
"1375","353855","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/353855/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353855","B","?","2017-01-20"
"1376","353854","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","male, song","//www.xeno-canto.org/353854/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353854","B","?","2017-01-20"
"1377","353853","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","male, song","//www.xeno-canto.org/353853/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353853","B","?","2017-01-20"
"1378","353852","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","male, song","//www.xeno-canto.org/353852/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353852","B","?","2017-01-20"
"1379","352899","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.1388","20.3075","call, male","//www.xeno-canto.org/352899/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/352899","B","10:00","2017-01-26"
"1380","352898","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.1388","20.3075","call, male","//www.xeno-canto.org/352898/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/352898","B","10:00","2017-01-26"
"1381","352897","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.1388","20.3075","call, male","//www.xeno-canto.org/352897/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/352897","B","10:00","2017-01-26"
"1382","352896","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.1388","20.3075","call, male","//www.xeno-canto.org/352896/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/352896","B","10:00","2017-01-26"
"1383","352664","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","male, song","//www.xeno-canto.org/352664/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/352664","B","?","2017-01-13"
"1384","352663","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/352663/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/352663","B","?","2017-01-13"
"1385","352662","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/352662/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/352662","B","?","2017-01-13"
"1386","352661","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/352661/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/352661","B","?","2017-01-13"
"1387","351560","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Meerhout, Antwerpen, Vlaanderen","51.1482","5.0349","song","//www.xeno-canto.org/351560/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/351560","B","11:45","2017-01-20"
"1388","351556","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1393","4.997","call","//www.xeno-canto.org/351556/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/351556","B","09:05","2017-01-20"
"1389","351122","Parus","major","major","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0604","1.9513","alarm call","//www.xeno-canto.org/351122/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/351122","B","11:50","2016-10-09"
"1390","351121","Parus","major","major","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0604","1.9513","alarm call","//www.xeno-canto.org/351121/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/351121","B","11:50","2016-10-09"
"1391","350936","Parus","major","major","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0606","1.9514","alarm call","//www.xeno-canto.org/350936/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350936","B","11:50","2016-10-09"
"1392","350935","Parus","major","major","Great Tit","Cedric Mroczko","France","Cordes-sur-Ciel, Tarn, Occitanie","44.0606","1.9514","song","//www.xeno-canto.org/350935/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350935","B","11:50","2016-10-09"
"1393","350868","Parus","major","","Great Tit","Frank Holzapfel","Germany","Naturpark Stromberg-Heuchelberg, Baden-Württemberg","49.0162","9.0143","call, male","//www.xeno-canto.org/350868/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/350868","B","16:15","2017-01-14"
"1394","350638","Parus","major","","Great Tit","Stanislas Wroza","France","Malzéville, Meurthe-et-Moselle, Grand Est","48.7219","6.2026","alarm call, call","//www.xeno-canto.org/350638/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350638","B","09:00","2017-01-15"
"1395","350637","Parus","major","","Great Tit","Stanislas Wroza","France","Malzéville, Meurthe-et-Moselle, Grand Est","48.7219","6.2026","alarm call, call","//www.xeno-canto.org/350637/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350637","B","09:00","2017-01-15"
"1396","350630","Parus","major","","Great Tit","José Carlos Sires","Spain","espartinas, sevilla, andalucía","37.3823","-6.1363","call","//www.xeno-canto.org/350630/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350630","B","?","2017-01-07"
"1397","350325","Parus","major","","Great Tit","Stanislas Wroza","France","Sauvigny, Meuse, Grand Est","48.483","5.7371","alarm call, call","//www.xeno-canto.org/350325/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/350325","B","10:00","2017-01-14"
